shipment_id,warehouse_block,shipment_mode,customer_care_calls,customer_rating,product_cost,prior_purchases,product_importance,customer_gender,discount_offered,weight_grams,is_delayed,source
4418,F,Ship,3,2,207,2,low,M,9,4671,0,shipping_data
4420,B,Ship,2,3,239,3,high,M,1,5910,0,shipping_data
4429,D,Ship,3,5,246,3,medium,F,2,5653,1,shipping_data
4430,F,Ship,4,2,158,3,low,M,3,4527,0,shipping_data
4439,C,Ship,4,1,257,4,low,M,5,5875,1,shipping_data
4448,F,Ship,6,1,237,5,high,M,2,5364,0,shipping_data
4451,C,Ship,4,4,176,6,high,M,5,4494,1,shipping_data
4454,F,Ship,4,4,106,2,low,F,10,5173,1,shipping_data
4458,F,Ship,3,3,174,3,medium,F,2,4221,0,shipping_data
4464,F,Ship,4,1,152,3,low,M,4,5299,0,shipping_data
4465,D,Ship,4,5,258,2,medium,M,6,5062,1,shipping_data
4476,F,Ship,2,2,278,2,medium,F,9,4318,0,shipping_data
4478,F,Ship,5,4,226,2,low,M,6,4547,0,shipping_data
4481,C,Ship,2,1,210,2,medium,F,6,5250,0,shipping_data
4484,F,Ship,5,3,243,3,medium,F,10,4524,1,shipping_data
4510,B,Road,6,5,154,2,high,M,7,4359,1,shipping_data
4512,F,Road,5,2,198,3,low,F,8,4680,0,shipping_data
4514,F,Road,4,4,197,5,low,M,8,4793,0,shipping_data
4519,D,Flight,4,4,244,2,medium,F,7,5543,1,shipping_data
4520,F,Flight,5,5,132,3,low,M,3,4263,0,shipping_data
4526,F,Flight,4,5,173,2,medium,F,5,4776,1,shipping_data
4533,A,Flight,4,5,140,3,low,F,7,5383,0,shipping_data
4534,B,Flight,6,3,154,2,high,M,7,4732,0,shipping_data
4538,F,Flight,4,3,197,5,low,F,8,4209,1,shipping_data
4541,C,Ship,3,2,255,7,low,F,3,5936,0,shipping_data
4542,F,Ship,6,2,247,4,low,F,3,1752,0,shipping_data
4550,F,Ship,5,5,276,4,low,F,7,1742,0,shipping_data
4552,B,Ship,6,2,310,4,medium,F,5,1791,1,shipping_data
4561,D,Ship,6,1,280,4,medium,M,5,1431,0,shipping_data
4573,D,Ship,3,2,182,2,low,M,10,4391,1,shipping_data
4574,F,Ship,4,4,185,3,medium,M,9,4469,0,shipping_data
4576,B,Ship,4,1,166,5,low,F,1,5463,1,shipping_data
4585,D,Ship,3,1,156,3,medium,M,9,4278,0,shipping_data
4602,F,Ship,4,2,229,2,low,M,9,5026,0,shipping_data
4603,D,Ship,3,3,233,3,low,F,5,4976,1,shipping_data
4608,F,Ship,3,1,232,2,medium,F,2,5104,1,shipping_data
4609,D,Ship,4,2,236,3,low,F,1,4076,0,shipping_data
4610,F,Ship,3,2,197,3,medium,F,3,4491,0,shipping_data
4615,D,Ship,6,4,112,4,medium,F,9,4005,1,shipping_data
4619,C,Ship,3,4,171,3,low,F,5,5872,0,shipping_data
4620,F,Ship,6,5,215,4,medium,M,5,5409,1,shipping_data
4623,A,Ship,4,1,223,3,low,F,9,4832,0,shipping_data
4632,F,Road,5,3,237,3,low,F,8,5131,0,shipping_data
4640,F,Road,5,1,257,3,medium,F,5,4355,0,shipping_data
4642,B,Road,3,5,193,3,medium,M,1,5810,1,shipping_data
4644,F,Road,3,2,236,3,medium,M,8,5783,0,shipping_data
4666,B,Flight,3,4,184,4,medium,M,2,4052,0,shipping_data
4677,A,Ship,3,5,216,3,high,F,2,4242,0,shipping_data
4681,D,Ship,3,3,237,3,low,F,7,4062,0,shipping_data
4683,A,Ship,4,4,163,3,low,M,3,4185,1,shipping_data
4685,C,Ship,4,3,261,3,low,F,9,5994,1,shipping_data
4686,F,Ship,4,3,195,2,low,M,8,4576,0,shipping_data
4688,F,Ship,5,5,236,3,high,M,4,5724,1,shipping_data
4695,A,Ship,3,2,176,2,low,F,2,5083,0,shipping_data
4697,C,Ship,3,5,204,2,medium,F,5,4504,1,shipping_data
4701,A,Ship,3,1,201,3,low,F,3,4556,1,shipping_data
4703,C,Ship,4,3,167,3,medium,M,5,5791,0,shipping_data
4706,F,Ship,4,4,201,5,medium,M,3,5901,1,shipping_data
4707,A,Ship,4,5,252,2,low,F,9,4157,0,shipping_data
4709,C,Ship,5,1,160,3,medium,M,3,5839,0,shipping_data
4722,F,Ship,3,2,201,6,medium,M,7,4723,1,shipping_data
4723,D,Ship,3,2,191,2,medium,M,7,5357,0,shipping_data
4725,A,Ship,5,3,199,4,medium,F,8,5362,0,shipping_data
4727,C,Ship,4,2,273,2,low,F,5,5608,1,shipping_data
4741,D,Ship,3,1,144,3,medium,F,6,4163,0,shipping_data
4743,A,Ship,3,5,267,2,high,M,2,5062,1,shipping_data
4748,F,Ship,5,5,232,7,medium,M,6,5139,0,shipping_data
4755,A,Ship,5,5,275,4,medium,M,9,1215,1,shipping_data
4768,B,Ship,4,1,194,3,medium,F,9,5804,0,shipping_data
4769,C,Road,4,5,273,2,low,F,9,5724,0,shipping_data
4772,F,Road,5,4,251,2,low,F,3,5347,1,shipping_data
4773,A,Road,5,3,269,3,low,F,8,4811,0,shipping_data
4774,B,Road,6,3,274,6,medium,F,1,4632,0,shipping_data
4780,B,Road,4,5,188,2,low,F,4,4433,0,shipping_data
4783,D,Road,3,4,144,3,medium,M,8,5867,1,shipping_data
4787,C,Road,4,4,205,3,low,M,6,4254,0,shipping_data
4790,F,Road,5,3,232,7,medium,M,6,5285,1,shipping_data
4798,B,Flight,6,5,291,4,low,M,9,1413,0,shipping_data
4804,B,Flight,6,3,247,4,medium,F,4,1476,1,shipping_data
4814,F,Ship,6,1,303,4,medium,F,10,1003,0,shipping_data
4817,C,Ship,6,5,244,4,low,M,9,1789,1,shipping_data
4824,F,Ship,6,1,263,4,low,F,6,1153,0,shipping_data
4825,D,Ship,5,1,285,4,medium,F,10,1428,0,shipping_data
4831,D,Ship,4,4,106,2,low,M,6,5984,0,shipping_data
4839,A,Ship,2,2,251,6,medium,F,1,4165,1,shipping_data
4843,D,Ship,4,2,225,2,medium,M,7,5241,1,shipping_data
4849,D,Ship,3,1,175,3,medium,M,1,4872,0,shipping_data
4865,C,Ship,5,4,215,3,low,F,5,5552,1,shipping_data
4871,C,Ship,3,3,204,2,medium,M,6,5612,0,shipping_data
4872,F,Ship,4,4,261,2,medium,F,9,5306,1,shipping_data
4873,D,Ship,6,4,138,3,medium,F,4,4225,0,shipping_data
4875,A,Ship,4,4,238,5,low,M,1,4753,0,shipping_data
4882,B,Ship,4,5,218,6,low,M,5,4364,1,shipping_data
4885,D,Ship,3,4,206,3,high,M,5,4022,0,shipping_data
4890,F,Ship,5,5,232,3,low,F,2,4545,1,shipping_data
4895,C,Ship,6,5,211,4,medium,F,4,4032,0,shipping_data
4899,A,Ship,4,5,159,5,low,F,7,4063,0,shipping_data
4903,D,Ship,5,1,255,3,high,M,6,4044,1,shipping_data
4915,D,Road,4,4,212,2,medium,M,8,4239,0,shipping_data
4920,F,Road,2,1,228,2,medium,M,10,4854,1,shipping_data
4924,B,Road,4,5,203,2,medium,F,8,4450,1,shipping_data
4925,C,Road,4,4,196,5,high,F,7,4622,0,shipping_data
4935,A,Flight,4,4,154,6,medium,F,10,4361,1,shipping_data
4950,F,Ship,5,5,137,3,low,M,5,5914,1,shipping_data
4956,F,Ship,2,2,177,4,low,M,8,5878,1,shipping_data
4958,F,Ship,6,4,151,3,low,F,10,5414,1,shipping_data
4961,C,Ship,2,4,158,5,medium,F,2,4303,1,shipping_data
4976,F,Ship,4,2,194,8,medium,M,10,5995,0,shipping_data
4978,B,Ship,4,2,254,10,high,M,7,5820,0,shipping_data
4982,F,Ship,3,2,156,7,medium,F,9,5313,1,shipping_data
4986,F,Ship,6,1,152,2,low,F,3,1340,0,shipping_data
4992,F,Ship,6,2,243,4,low,M,9,1258,1,shipping_data
4994,F,Ship,3,5,268,3,low,F,6,5603,0,shipping_data
4996,B,Ship,4,4,275,3,low,M,10,5674,1,shipping_data
5004,F,Ship,4,5,254,10,high,M,7,5524,1,shipping_data
5012,F,Ship,6,2,152,2,low,M,6,1711,0,shipping_data
5013,A,Ship,7,3,278,4,low,F,8,1909,1,shipping_data
5015,C,Ship,6,2,254,4,low,M,4,1392,0,shipping_data
5023,D,Ship,6,4,275,4,low,F,3,1182,0,shipping_data
5026,B,Ship,6,5,292,4,low,M,4,1762,1,shipping_data
5029,D,Ship,3,5,149,2,medium,M,5,1023,0,shipping_data
5031,A,Ship,6,3,281,4,medium,F,7,1599,1,shipping_data
5035,D,Ship,7,5,284,4,medium,F,8,1148,1,shipping_data
5054,F,Road,4,4,145,3,medium,F,3,5424,1,shipping_data
5065,D,Flight,3,5,162,2,low,M,4,4495,0,shipping_data
5066,F,Flight,5,2,152,4,medium,M,6,5596,0,shipping_data
5072,F,Flight,4,5,228,4,low,M,4,4750,0,shipping_data
5080,B,Flight,4,1,212,3,low,M,2,4353,1,shipping_data
5082,F,Flight,5,4,240,4,medium,F,2,5215,0,shipping_data
5088,F,Ship,5,2,243,3,high,M,2,5734,1,shipping_data
5091,A,Ship,4,4,168,3,low,M,6,5488,1,shipping_data
5099,C,Ship,5,5,240,2,low,F,7,4409,1,shipping_data
5101,D,Ship,3,5,274,3,medium,M,5,4710,1,shipping_data
5118,F,Ship,3,3,270,3,high,F,7,4690,1,shipping_data
5122,B,Ship,3,1,206,3,medium,M,5,5676,1,shipping_data
5128,B,Ship,4,5,270,3,medium,F,2,5272,0,shipping_data
5134,B,Ship,4,5,261,3,high,M,3,4885,1,shipping_data
5145,A,Ship,2,3,274,4,medium,F,10,4798,1,shipping_data
5146,B,Ship,5,4,97,6,high,M,7,5509,1,shipping_data
5152,B,Ship,4,3,213,3,low,M,6,5447,0,shipping_data
5153,C,Ship,3,1,134,3,medium,M,10,4200,0,shipping_data
5158,B,Ship,4,2,274,2,low,M,10,4361,0,shipping_data
5166,F,Ship,5,5,171,3,low,M,8,4227,0,shipping_data
5172,F,Ship,3,3,137,3,medium,M,1,5490,1,shipping_data
5177,C,Ship,5,4,241,4,high,M,6,4412,1,shipping_data
5181,A,Road,4,4,148,3,medium,F,5,4892,0,shipping_data
5191,D,Road,4,4,231,2,low,F,4,5825,0,shipping_data
5194,B,Road,4,4,268,6,medium,F,3,4834,0,shipping_data
5196,F,Road,3,4,284,10,low,M,8,4562,1,shipping_data
5205,A,Flight,5,2,248,3,medium,M,5,5946,0,shipping_data
5229,A,Ship,5,1,233,3,low,M,10,5289,0,shipping_data
5240,F,Ship,3,1,243,3,medium,F,2,5827,1,shipping_data
5246,F,Ship,4,4,263,3,medium,M,10,4680,0,shipping_data
5265,A,Ship,6,1,304,4,low,F,4,1236,1,shipping_data
5267,C,Ship,6,2,304,5,medium,M,6,1178,1,shipping_data
5271,A,Ship,6,4,306,4,low,F,6,1461,0,shipping_data
5278,B,Ship,5,1,279,4,low,F,3,1499,0,shipping_data
5283,A,Ship,6,3,259,5,medium,F,1,1271,0,shipping_data
5287,D,Ship,3,5,218,2,low,M,4,5142,0,shipping_data
5293,D,Ship,3,2,205,2,low,M,6,4853,0,shipping_data
5295,A,Ship,5,3,229,2,medium,M,10,5149,0,shipping_data
5303,C,Ship,4,3,229,2,medium,F,8,5868,0,shipping_data
5304,F,Ship,5,1,203,5,medium,M,2,4845,0,shipping_data
5305,D,Ship,4,5,183,2,medium,F,8,4422,0,shipping_data
5313,A,Ship,5,5,257,3,medium,F,5,5084,0,shipping_data
5318,F,Road,3,5,232,2,high,F,8,5146,0,shipping_data
5324,F,Road,4,4,238,3,medium,F,5,4724,1,shipping_data
5341,D,Flight,4,1,249,5,low,M,9,4396,0,shipping_data
5345,C,Flight,4,3,241,2,medium,F,4,5942,1,shipping_data
5350,B,Flight,4,1,254,2,low,M,10,4230,1,shipping_data
5355,A,Flight,4,5,140,5,medium,F,3,4191,1,shipping_data
5362,B,Ship,4,2,251,2,low,F,10,4898,1,shipping_data
5364,F,Ship,4,5,226,5,low,F,5,4833,0,shipping_data
5365,D,Ship,4,1,200,2,low,M,5,5072,1,shipping_data
5366,F,Ship,3,4,213,3,high,F,4,5996,0,shipping_data
5370,F,Ship,4,2,197,3,low,F,6,5826,0,shipping_data
5373,A,Ship,3,1,183,2,medium,F,3,4042,0,shipping_data
5379,A,Ship,5,4,203,2,high,F,2,4190,1,shipping_data
5383,D,Ship,3,3,166,2,medium,M,4,4254,1,shipping_data
5387,C,Ship,4,4,219,2,medium,M,7,4604,0,shipping_data
5390,F,Ship,5,4,139,3,medium,F,6,5721,0,shipping_data
5397,A,Ship,5,3,245,3,medium,F,5,5663,0,shipping_data
5399,C,Ship,4,3,279,6,medium,M,2,5405,0,shipping_data
5404,B,Ship,5,3,192,3,medium,F,6,4037,1,shipping_data
5406,F,Ship,2,2,146,4,low,M,4,5817,0,shipping_data
5412,F,Ship,4,4,246,3,low,M,2,5473,1,shipping_data
5413,D,Ship,3,2,177,4,low,F,3,5527,0,shipping_data
5415,A,Ship,5,2,247,3,medium,F,3,4698,1,shipping_data
5419,D,Ship,5,5,209,2,low,F,3,4348,0,shipping_data
5422,B,Ship,6,1,147,3,medium,F,5,4012,0,shipping_data
5423,C,Ship,6,5,201,5,medium,M,3,5771,0,shipping_data
5425,D,Ship,4,1,229,4,low,F,3,4352,1,shipping_data
5439,A,Ship,4,4,263,4,medium,M,7,4041,1,shipping_data
5441,C,Ship,3,1,225,2,high,M,6,5274,1,shipping_data
5453,C,Ship,3,2,135,7,medium,F,5,4716,0,shipping_data
5457,A,Road,3,5,240,8,low,M,9,4436,1,shipping_data
5466,F,Road,6,4,304,4,low,M,6,1890,1,shipping_data
5480,F,Flight,3,2,209,2,medium,M,6,5095,1,shipping_data
5481,A,Flight,3,1,222,3,medium,F,8,4650,1,shipping_data
5490,F,Flight,4,1,259,7,medium,F,4,5102,0,shipping_data
5493,A,Flight,5,5,132,2,high,M,6,4392,0,shipping_data
5495,C,Flight,3,2,240,8,low,F,9,4908,0,shipping_data
5501,C,Ship,6,4,304,4,low,M,7,1226,1,shipping_data
5502,F,Ship,6,2,285,4,medium,M,6,1016,1,shipping_data
5503,D,Ship,7,2,283,5,low,F,10,1722,1,shipping_data
5504,F,Ship,6,5,304,4,low,F,6,1864,1,shipping_data
5506,B,Ship,6,3,304,5,medium,F,10,1254,1,shipping_data
5518,B,Ship,7,4,291,4,high,M,4,1248,1,shipping_data
5522,F,Ship,6,2,304,4,medium,F,10,1983,1,shipping_data
5527,D,Ship,6,5,252,4,low,F,9,1460,0,shipping_data
5528,F,Ship,4,2,253,5,low,M,5,1812,0,shipping_data
5533,D,Ship,7,3,270,4,medium,F,10,1211,0,shipping_data
5546,F,Ship,4,3,232,3,medium,F,8,5298,1,shipping_data
5555,C,Ship,6,1,123,5,medium,M,5,5323,1,shipping_data
5557,D,Ship,2,2,249,3,low,F,3,4129,1,shipping_data
5564,F,Ship,3,4,242,2,low,F,10,5559,1,shipping_data
5567,C,Ship,3,2,189,6,low,M,7,4329,0,shipping_data
5574,F,Ship,5,1,120,3,low,M,7,4381,1,shipping_data
5577,A,Ship,3,1,144,3,low,F,8,5221,1,shipping_data
5580,F,Ship,5,5,139,4,medium,F,3,4433,1,shipping_data
5595,A,Road,3,1,220,3,low,F,6,5572,1,shipping_data
5598,F,Road,5,2,251,3,low,M,9,4298,1,shipping_data
5599,D,Road,4,2,245,3,medium,F,2,4835,1,shipping_data
5615,C,Flight,3,2,257,5,low,M,5,4130,1,shipping_data
5616,F,Flight,2,3,223,3,low,F,9,5653,0,shipping_data
5617,D,Flight,4,2,194,3,low,F,3,5174,0,shipping_data
5621,C,Flight,4,2,200,2,low,F,8,4222,0,shipping_data
5630,F,Flight,4,4,265,2,medium,F,9,4106,0,shipping_data
5642,F,Ship,4,1,209,4,medium,F,1,5057,0,shipping_data
5644,B,Ship,4,4,144,2,low,M,5,4380,1,shipping_data
5647,D,Ship,3,4,199,4,medium,F,6,5207,0,shipping_data
5649,A,Ship,3,3,232,4,low,F,4,4662,1,shipping_data
5654,F,Ship,5,3,189,3,medium,F,7,5830,1,shipping_data
5663,C,Ship,4,2,237,3,low,M,2,5277,0,shipping_data
5665,D,Ship,4,5,216,4,medium,F,1,4458,1,shipping_data
5675,C,Ship,3,5,141,3,medium,M,10,5775,0,shipping_data
5688,F,Ship,5,2,111,4,medium,F,7,4424,0,shipping_data
5693,C,Ship,5,1,136,3,low,M,10,5308,0,shipping_data
5697,A,Ship,3,1,183,2,low,M,5,5329,1,shipping_data
5707,D,Ship,4,2,260,3,medium,F,3,4661,1,shipping_data
5708,F,Ship,4,4,149,2,medium,F,9,4605,0,shipping_data
5710,B,Ship,4,5,242,2,low,F,1,5682,1,shipping_data
5713,D,Ship,6,5,263,7,high,M,7,5216,1,shipping_data
5734,B,Road,3,2,170,2,low,M,2,4214,1,shipping_data
5740,B,Road,4,5,164,3,high,M,7,4657,0,shipping_data
5744,F,Road,4,1,242,2,low,F,2,5825,0,shipping_data
5747,C,Road,6,5,263,7,high,M,9,5991,1,shipping_data
5750,F,Flight,4,1,179,3,high,M,5,4129,0,shipping_data
5752,B,Flight,4,1,212,2,medium,F,7,5864,0,shipping_data
5770,B,Flight,6,5,244,4,medium,F,4,1648,1,shipping_data
5774,F,Ship,6,5,257,4,medium,F,1,1957,1,shipping_data
5779,D,Ship,4,2,243,5,medium,F,8,1922,0,shipping_data
5801,C,Ship,3,5,183,2,low,M,8,5881,1,shipping_data
5803,D,Ship,3,4,187,3,low,M,7,5417,0,shipping_data
5805,A,Ship,4,3,136,3,low,F,7,5976,0,shipping_data
5813,C,Ship,6,1,141,5,low,F,9,5113,0,shipping_data
5823,A,Ship,5,2,229,2,medium,M,1,5724,0,shipping_data
5827,D,Ship,3,3,153,3,low,M,8,5487,0,shipping_data
5830,B,Ship,4,5,207,2,low,F,3,5270,1,shipping_data
5834,F,Ship,4,2,252,4,low,F,3,4956,1,shipping_data
5845,D,Ship,3,4,98,3,low,M,5,4432,0,shipping_data
5854,B,Ship,6,1,185,4,high,F,10,5254,1,shipping_data
5858,F,Ship,4,3,218,5,low,M,2,4823,1,shipping_data
5875,D,Road,4,2,202,3,low,M,8,4575,1,shipping_data
5876,F,Road,4,3,176,2,low,F,6,5149,1,shipping_data
5891,C,Flight,3,4,138,2,medium,F,8,4837,0,shipping_data
5901,A,Flight,4,4,164,2,low,M,7,5456,0,shipping_data
5910,F,Ship,4,1,198,4,low,F,5,5182,0,shipping_data
5921,C,Ship,5,5,154,2,medium,M,3,4669,0,shipping_data
5938,B,Ship,3,3,265,3,medium,F,8,5070,0,shipping_data
5943,A,Ship,4,5,252,3,medium,F,4,5017,0,shipping_data
5946,F,Ship,3,5,164,3,high,M,10,4639,1,shipping_data
5957,C,Ship,2,5,241,3,medium,F,3,4253,1,shipping_data
5964,F,Ship,6,4,266,4,low,M,5,1639,1,shipping_data
5965,D,Ship,6,5,244,4,medium,F,6,1185,0,shipping_data
5968,B,Ship,6,3,270,4,low,F,7,1079,0,shipping_data
5969,C,Ship,6,2,257,4,medium,M,1,1513,0,shipping_data
5975,C,Ship,4,3,274,2,low,M,1,4762,0,shipping_data
5988,F,Ship,3,1,204,10,medium,M,5,5375,0,shipping_data
5991,A,Ship,3,2,153,3,medium,M,6,4056,0,shipping_data
5993,C,Ship,4,4,187,3,low,F,8,4893,0,shipping_data
6011,C,Road,5,1,227,5,low,M,7,1620,1,shipping_data
6014,F,Road,4,3,217,6,medium,F,6,1552,0,shipping_data
6019,D,Road,6,5,278,4,medium,F,6,1140,0,shipping_data
6022,B,Road,5,5,259,5,low,F,9,1624,0,shipping_data
6024,F,Flight,5,5,238,5,low,M,2,1657,0,shipping_data
6026,F,Flight,5,3,267,5,low,M,6,1119,1,shipping_data
6030,F,Flight,4,2,245,5,low,M,8,1122,1,shipping_data
6031,D,Flight,6,2,268,4,low,M,7,1943,0,shipping_data
6042,F,Flight,6,4,253,4,low,F,7,1485,0,shipping_data
6051,A,Ship,6,4,271,4,medium,M,8,1867,0,shipping_data
6058,B,Ship,3,5,186,2,medium,M,8,5924,0,shipping_data
6068,F,Ship,4,4,163,3,low,F,5,4440,0,shipping_data
6070,B,Ship,3,4,156,2,medium,F,10,5107,1,shipping_data
6074,F,Ship,3,3,112,4,low,F,7,5716,1,shipping_data
6078,F,Ship,3,2,132,4,medium,F,3,4512,0,shipping_data
6108,F,Ship,3,3,170,3,low,F,7,5427,1,shipping_data
6111,A,Ship,4,2,264,3,low,M,10,5137,1,shipping_data
6113,C,Ship,4,1,225,2,medium,F,10,4577,1,shipping_data
6119,C,Ship,2,2,227,4,medium,M,6,4104,1,shipping_data
6130,B,Ship,4,2,266,3,medium,M,7,5121,0,shipping_data
6132,F,Ship,5,5,270,3,low,F,9,5807,1,shipping_data
6134,F,Ship,5,5,206,3,low,M,1,5520,0,shipping_data
6152,F,Road,4,3,158,3,high,F,5,5602,0,shipping_data
6153,A,Road,3,1,226,3,low,F,8,4002,0,shipping_data
6162,F,Flight,4,1,241,3,medium,M,6,4558,0,shipping_data
6174,F,Flight,5,3,269,5,low,F,8,5833,1,shipping_data
6178,B,Flight,2,1,220,2,medium,F,6,4382,1,shipping_data
6180,F,Flight,3,4,171,3,medium,F,5,4310,1,shipping_data
6192,F,Ship,3,5,146,3,medium,F,7,4126,0,shipping_data
6193,D,Ship,3,4,236,3,medium,M,1,5851,0,shipping_data
6201,A,Ship,4,1,153,2,low,F,1,4027,0,shipping_data
6204,F,Ship,4,5,201,8,medium,F,4,5472,1,shipping_data
6207,A,Ship,3,2,177,4,low,F,3,4199,1,shipping_data
6211,D,Ship,4,1,245,3,low,F,5,4523,0,shipping_data
6212,F,Ship,5,4,241,2,medium,F,7,4413,0,shipping_data
6221,C,Ship,4,1,265,6,low,F,2,1629,1,shipping_data
6223,D,Ship,7,1,276,4,low,F,9,1519,1,shipping_data
6226,B,Ship,2,5,211,3,low,M,3,1368,0,shipping_data
6249,A,Ship,5,2,145,3,medium,M,2,4836,0,shipping_data
6250,B,Ship,5,4,258,2,low,F,8,4200,0,shipping_data
6254,F,Ship,4,1,208,3,low,M,4,4530,1,shipping_data
6271,D,Ship,6,4,293,6,low,F,7,1117,1,shipping_data
6272,F,Ship,5,5,232,3,low,M,4,1716,1,shipping_data
6276,F,Road,7,5,133,5,low,F,3,1544,1,shipping_data
6293,C,Road,6,1,246,4,medium,M,4,1504,1,shipping_data
6301,D,Flight,6,4,258,4,low,F,2,1051,1,shipping_data
6302,F,Flight,5,3,245,5,medium,M,3,1851,0,shipping_data
6308,F,Flight,5,3,247,5,low,M,10,1699,1,shipping_data
6311,C,Flight,5,2,227,5,medium,M,9,1917,0,shipping_data
6312,F,Flight,6,5,269,4,low,M,9,1826,0,shipping_data
6316,B,Flight,5,3,257,5,medium,F,7,1565,1,shipping_data
6323,C,Ship,3,3,176,3,low,F,1,5168,0,shipping_data
6336,F,Ship,3,1,264,3,low,F,5,5043,0,shipping_data
6339,A,Ship,3,5,154,3,high,F,2,4219,0,shipping_data
6349,D,Ship,6,5,250,2,low,F,7,4724,0,shipping_data
6350,F,Ship,3,3,237,4,low,F,8,5761,0,shipping_data
6358,B,Ship,3,1,210,2,low,M,9,5932,0,shipping_data
6364,B,Ship,4,2,182,3,medium,M,9,5735,0,shipping_data
6366,F,Ship,6,1,225,6,low,M,8,5714,1,shipping_data
6367,D,Ship,3,5,227,3,high,M,9,4892,1,shipping_data
6368,F,Ship,3,1,266,3,low,M,5,5154,0,shipping_data
6376,B,Ship,4,5,197,2,low,M,3,4379,1,shipping_data
6381,A,Ship,3,3,151,3,low,M,7,4611,0,shipping_data
6384,F,Ship,6,5,261,5,low,M,1,5442,0,shipping_data
6386,F,Ship,3,4,269,2,low,F,8,5294,1,shipping_data
6388,B,Ship,4,1,200,2,medium,F,5,5249,0,shipping_data
6390,F,Ship,4,2,197,2,low,F,1,4977,0,shipping_data
6393,A,Ship,3,1,146,2,medium,F,8,5375,0,shipping_data
6404,F,Ship,4,4,171,3,low,M,6,4343,1,shipping_data
6409,D,Ship,3,4,223,3,low,F,7,5336,1,shipping_data
6420,F,Road,4,2,206,2,medium,M,5,4635,0,shipping_data
6423,A,Road,3,5,258,4,low,F,3,4212,1,shipping_data
6429,A,Road,3,5,139,2,low,M,2,5839,0,shipping_data
6434,F,Road,3,4,159,3,high,M,4,4756,1,shipping_data
6436,B,Flight,3,5,189,2,low,M,8,4567,0,shipping_data
6437,C,Flight,2,1,173,2,high,M,1,4135,1,shipping_data
6439,D,Flight,5,3,154,2,low,M,3,5440,1,shipping_data
6450,F,Flight,5,2,240,3,low,M,7,4744,1,shipping_data
6454,B,Flight,3,2,227,3,low,F,4,4450,0,shipping_data
6462,F,Ship,2,1,285,5,low,M,4,5759,0,shipping_data
6464,F,Ship,3,2,131,5,low,F,8,5084,0,shipping_data
6467,C,Ship,5,3,230,4,medium,M,4,5278,1,shipping_data
6486,F,Ship,3,4,260,4,medium,M,10,5425,0,shipping_data
6490,B,Ship,5,1,232,3,low,F,10,1014,1,shipping_data
6497,C,Ship,6,2,261,4,medium,M,8,1891,0,shipping_data
6509,C,Ship,5,1,298,4,low,F,4,1853,0,shipping_data
6513,A,Ship,7,5,250,4,low,M,1,1690,1,shipping_data
6522,F,Ship,3,3,147,8,medium,F,7,5822,0,shipping_data
6532,B,Ship,3,3,240,7,medium,M,3,4385,0,shipping_data
6536,F,Ship,3,2,194,3,low,F,3,5779,1,shipping_data
6538,B,Ship,6,4,279,4,low,F,1,1246,1,shipping_data
6551,C,Road,5,5,244,5,low,M,5,1787,0,shipping_data
6557,C,Road,5,3,265,5,medium,F,6,1929,0,shipping_data
6559,D,Road,5,5,222,5,low,F,4,1311,0,shipping_data
6568,B,Road,6,2,289,4,high,F,3,1116,0,shipping_data
6569,C,Road,6,2,308,5,medium,F,6,1118,0,shipping_data
6576,F,Flight,4,1,273,5,low,F,7,1922,0,shipping_data
6583,D,Flight,7,2,279,4,medium,F,1,1480,0,shipping_data
6593,C,Flight,7,4,272,4,low,M,3,1805,0,shipping_data
6597,A,Ship,7,2,261,4,medium,M,9,1918,1,shipping_data
6598,B,Ship,4,1,219,2,medium,F,2,1752,0,shipping_data
6604,B,Ship,5,3,221,6,medium,F,3,1960,1,shipping_data
6607,D,Ship,4,4,138,3,medium,F,7,1597,1,shipping_data
6609,A,Ship,5,1,236,6,medium,F,4,1705,0,shipping_data
6614,F,Ship,5,1,276,5,medium,M,5,1358,1,shipping_data
6619,D,Ship,4,1,247,6,low,M,4,1349,1,shipping_data
6621,A,Ship,5,5,230,3,low,F,10,5163,0,shipping_data
6631,D,Ship,3,3,145,3,medium,F,8,4522,0,shipping_data
6640,B,Ship,4,5,219,3,medium,M,8,4605,0,shipping_data
6649,D,Ship,3,3,232,4,medium,M,3,5828,0,shipping_data
6650,F,Ship,3,3,155,2,medium,F,5,5577,0,shipping_data
6652,B,Ship,4,3,123,4,medium,M,6,4166,0,shipping_data
6659,C,Ship,3,2,250,4,low,F,3,5449,1,shipping_data
6664,B,Ship,2,1,143,3,low,M,4,4512,0,shipping_data
6667,D,Ship,3,2,225,3,high,M,5,4304,1,shipping_data
6677,C,Ship,4,3,198,2,low,M,5,5724,1,shipping_data
6680,F,Ship,5,4,153,3,low,M,5,4711,1,shipping_data
6691,D,Road,3,3,213,2,low,M,10,5495,0,shipping_data
6693,A,Road,4,2,190,3,medium,M,7,4766,0,shipping_data
6703,D,Road,6,4,116,3,low,M,6,4649,0,shipping_data
6713,C,Flight,5,2,214,2,low,F,8,4767,0,shipping_data
6715,D,Flight,3,2,168,4,low,F,1,4184,1,shipping_data
6720,F,Flight,4,3,178,3,medium,M,3,5669,0,shipping_data
6721,D,Flight,2,1,203,3,medium,M,6,4234,0,shipping_data
6730,B,Flight,4,3,225,2,high,F,4,4732,0,shipping_data
