order_id,customer_id,order_date,product_id,quantity,discount_rate,revenue,region,source
f3730490-d2d2-4418-b8b3-f118263b8c71,Customer_6149,2024-05-02,Product_571,137,0.2,1368.77,Asia,synthetic_ecommerce
2bc8977f-9eb0-44c1-9b28-9ece458da7d4,Customer_14014,2024-05-03,Product_745,67,0.02,325.36,Europe,synthetic_ecommerce
4f87d436-8101-47f0-acb2-2405563fcc99,Customer_11381,2024-05-03,Product_111,91,0.17,691.74,North America,synthetic_ecommerce
61747e9e-46df-49ad-a20d-2c1c36320d8b,Customer_15603,2024-05-03,Product_709,180,0.08,580.12,Europe,synthetic_ecommerce
62664142-4986-4786-8684-c289d0c2f018,Customer_5420,2024-05-03,Product_656,80,0.18,126.37,Asia,synthetic_ecommerce
6e15fdea-69dd-4ad9-b75a-e17d21d88e6f,Customer_7017,2024-05-03,Product_701,114,0.05,581.57,North America,synthetic_ecommerce
7033ebf5-92ea-4bb3-91d9-46d9dc5bbf7c,Customer_8585,2024-05-03,Product_754,63,0.22,76.8,Europe,synthetic_ecommerce
76024716-f6bf-40dc-af50-643f5f713c51,Customer_8685,2024-05-03,Product_347,66,0.24,540.88,Asia,synthetic_ecommerce
8cbaa2b0-4a4e-49ac-8cc0-95a500b6a19a,Customer_9028,2024-05-03,Product_891,145,0.07,1012.44,Asia,synthetic_ecommerce
94c5af84-bf64-4596-8163-5ccb4e2392be,Customer_7812,2024-05-03,Product_732,89,0.18,647.54,Asia,synthetic_ecommerce
a7e26a3e-5509-41a6-ba50-c9eedfd87d53,Customer_14327,2024-05-03,Product_488,120,0.16,488.07,Asia,synthetic_ecommerce
d7af384b-d23a-4369-ba51-645f04beb744,Customer_15984,2024-05-03,Product_995,160,0.28,113.51,Asia,synthetic_ecommerce
1b1562d5-053a-4607-bba8-5ee260253b89,Customer_3131,2024-05-04,Product_300,223,0.02,930.29,North America,synthetic_ecommerce
2012354a-6ff6-4659-a08e-b023c9e00af2,Customer_6398,2024-05-04,Product_619,129,0.12,360.73,Asia,synthetic_ecommerce
2426a73c-e216-41e4-af9e-6949c221f2ce,Customer_6875,2024-05-04,Product_744,161,0.19,143.18,North America,synthetic_ecommerce
470539f5-2b6f-4ad8-9347-579e3031a594,Customer_2607,2024-05-04,Product_865,138,0.25,729.0,North America,synthetic_ecommerce
57e770b2-d3f6-4c5b-a4e1-b8de5e8947dd,Customer_15461,2024-05-04,Product_359,215,0.15,599.05,North America,synthetic_ecommerce
5884535a-14ef-4253-bbae-8fe8dead23f2,Customer_4825,2024-05-04,Product_329,161,0.16,839.16,Europe,synthetic_ecommerce
5d03b3d5-4dba-4e8b-bf6e-1822d85992e9,Customer_16827,2024-05-04,Product_568,185,0.26,469.49,North America,synthetic_ecommerce
736c5a7b-e9c5-4b76-b68c-cd2e75b118c2,Customer_12992,2024-05-04,Product_851,66,0.04,182.34,Asia,synthetic_ecommerce
a481a8ec-8ba0-44d0-9464-ebabc56c8e96,Customer_3770,2024-05-04,Product_606,95,0.04,185.2,North America,synthetic_ecommerce
b5f70048-b12b-406f-a854-dd1050fa8164,Customer_637,2024-05-04,Product_178,102,0.01,358.22,Asia,synthetic_ecommerce
b9a76b18-7ecc-4485-bd84-2b912932024d,Customer_13497,2024-05-04,Product_436,54,0.06,643.28,Asia,synthetic_ecommerce
c18c8732-02ca-460b-880c-a97d7406c249,Customer_12675,2024-05-04,Product_236,98,0.28,39.3,North America,synthetic_ecommerce
c8b8747e-f91b-4286-94d1-a13e304c2cee,Customer_13764,2024-05-04,Product_148,201,0.12,956.67,Europe,synthetic_ecommerce
dfb6d67a-a948-4686-af1f-3395e16bb71f,Customer_14375,2024-05-04,Product_178,102,0.29,192.68,Europe,synthetic_ecommerce
13e47dda-4e45-430a-a896-e0d1a54cfcb9,Customer_15679,2024-05-05,Product_498,158,0.23,1052.87,Europe,synthetic_ecommerce
4a716af2-a357-4d83-8747-0a8ae21e29a5,Customer_17276,2024-05-05,Product_718,160,0.15,304.57,Asia,synthetic_ecommerce
5074b2d3-4b63-4029-a1cd-859970c79c69,Customer_13638,2024-05-05,Product_887,80,0.07,83.07,North America,synthetic_ecommerce
6afdd081-1ca2-4c3e-838b-dbdcc8a9941e,Customer_3691,2024-05-05,Product_421,73,0.2,622.43,Europe,synthetic_ecommerce
8253bc7e-b5c3-4ebd-9e90-90ab02381108,Customer_1654,2024-05-05,Product_889,170,0.18,9.32,Europe,synthetic_ecommerce
a29c3419-13bd-444e-9131-3739fc75cbcf,Customer_8010,2024-05-05,Product_314,184,0.16,625.89,North America,synthetic_ecommerce
a3b1b5a5-9480-40c4-91b1-12a69b6688ba,Customer_5929,2024-05-05,Product_58,71,0.03,996.62,Asia,synthetic_ecommerce
b3b808a5-0452-4e6c-9561-4e94bb7eac91,Customer_18573,2024-05-05,Product_147,148,0.14,878.06,North America,synthetic_ecommerce
c243efeb-25c0-4fc7-a96a-275c23fc8cf6,Customer_15044,2024-05-05,Product_410,146,0.24,854.91,Europe,synthetic_ecommerce
e37e2c60-706d-4de6-b84c-96cdf62a3959,Customer_16469,2024-05-05,Product_644,69,0.09,701.03,Europe,synthetic_ecommerce
e38c3b9b-9895-446e-958b-dad9b8fc5fc9,Customer_9148,2024-05-05,Product_489,144,0.12,332.38,Europe,synthetic_ecommerce
fe0e3191-aad5-4e85-9055-12c50b2c3f40,Customer_180,2024-05-05,Product_218,146,0.26,173.22,North America,synthetic_ecommerce
0883a4c1-d732-4eed-83a7-6942d561bfe5,Customer_12667,2024-05-06,Product_201,96,0.09,376.45,Asia,synthetic_ecommerce
20da6d2b-47ff-48cb-bb16-976005fab169,Customer_16505,2024-05-06,Product_5,217,0.05,873.92,North America,synthetic_ecommerce
25cb8663-75d8-4af2-bee9-2832627d1cde,Customer_875,2024-05-06,Product_113,148,0.18,482.68,Asia,synthetic_ecommerce
25fd0e31-3ec5-4ad8-a4f3-5d202774baa3,Customer_13831,2024-05-06,Product_608,88,0.21,360.9,Europe,synthetic_ecommerce
31278c3a-2eb3-4264-ab09-c465516df071,Customer_6859,2024-05-06,Product_107,61,0.14,646.86,Europe,synthetic_ecommerce
3127cd88-5b82-4513-b6ae-bfb84fa9459e,Customer_14040,2024-05-06,Product_606,218,0.23,148.55,North America,synthetic_ecommerce
384c0c63-8698-4806-941f-8d623d83dedf,Customer_144,2024-05-06,Product_6,175,0.13,1268.04,Europe,synthetic_ecommerce
3854049a-369a-41c7-acf8-347b37b719ad,Customer_15653,2024-05-06,Product_217,58,0.08,1147.14,Asia,synthetic_ecommerce
4ec0ea4f-729a-474a-afa8-37d0fe561015,Customer_2194,2024-05-06,Product_522,199,0.15,646.99,North America,synthetic_ecommerce
5e818861-716d-439e-88e6-0566b3f94289,Customer_869,2024-05-06,Product_147,147,0.09,696.83,Europe,synthetic_ecommerce
82290ebd-751b-4a8a-b6e4-be07db5e22ad,Customer_6004,2024-05-06,Product_775,152,0.08,381.78,North America,synthetic_ecommerce
9634e04e-8690-4d81-8263-ad734302cc09,Customer_12821,2024-05-06,Product_490,159,0.12,455.72,Asia,synthetic_ecommerce
994ea7a0-66df-416e-8e06-a57fde798637,Customer_2351,2024-05-06,Product_804,106,0.13,24.39,Europe,synthetic_ecommerce
9c067147-4870-4f99-824e-69318c5872c8,Customer_3366,2024-05-06,Product_732,59,0.15,671.23,Europe,synthetic_ecommerce
9fa051cb-44aa-48cc-8f31-6c8cc2efbcc8,Customer_11274,2024-05-06,Product_742,101,0.0,1409.46,North America,synthetic_ecommerce
a425aad0-3d08-4017-a35a-295e1f385740,Customer_17308,2024-05-06,Product_554,74,0.04,763.35,North America,synthetic_ecommerce
a60111a7-9b7a-4732-8e51-8e25203d5d73,Customer_7230,2024-05-06,Product_938,89,0.27,185.79,Europe,synthetic_ecommerce
c09bc819-698e-4454-8de7-d8dc60292730,Customer_14270,2024-05-06,Product_234,77,0.04,193.92,Europe,synthetic_ecommerce
c277c03c-98fe-424a-b328-f9f2386544dd,Customer_16991,2024-05-06,Product_696,130,0.18,703.33,Europe,synthetic_ecommerce
c56d9841-8848-4f52-b515-d498050d9496,Customer_5813,2024-05-06,Product_870,80,0.19,1175.17,North America,synthetic_ecommerce
c9016478-f19d-464f-b09d-4dff70b734b8,Customer_18184,2024-05-06,Product_229,64,0.04,711.22,Asia,synthetic_ecommerce
ca1b01a7-077a-47db-aa2d-228053db6359,Customer_8559,2024-05-06,Product_319,58,0.26,490.63,Asia,synthetic_ecommerce
0647a170-dcda-4eac-9950-5122df27a179,Customer_10339,2024-05-07,Product_243,93,0.17,929.19,Europe,synthetic_ecommerce
2c001d55-a339-4a77-b349-75c694ea08f8,Customer_13376,2024-05-07,Product_867,123,0.12,222.44,Asia,synthetic_ecommerce
36881719-8b09-46f4-b2a9-40a06654fd4f,Customer_19763,2024-05-07,Product_819,188,0.16,181.31,North America,synthetic_ecommerce
4241dc5e-1ac7-4c66-83c4-5fbbc5dde3a3,Customer_1477,2024-05-07,Product_10,103,0.26,661.86,Asia,synthetic_ecommerce
5251ce68-591a-4040-9f16-ebb4b2ea37a5,Customer_15800,2024-05-07,Product_551,100,0.23,928.07,Europe,synthetic_ecommerce
6a65eb4c-9fb3-4a71-b7ff-0694b3ceebe9,Customer_9139,2024-05-07,Product_925,132,0.27,133.68,North America,synthetic_ecommerce
a623ea5e-a326-4600-8e7d-eeb6475473a1,Customer_81,2024-05-07,Product_881,204,0.1,1126.98,North America,synthetic_ecommerce
bfb8b758-5ee8-4271-963d-78f4fafdd3bc,Customer_2799,2024-05-07,Product_754,150,0.3,206.77,North America,synthetic_ecommerce
e6d35d61-8f03-4639-a1ba-f6ab0d0018e3,Customer_15623,2024-05-07,Product_216,88,0.07,50.48,North America,synthetic_ecommerce
0d277144-96b1-4800-9d71-e33e905c5897,Customer_8527,2024-05-08,Product_890,93,0.26,204.6,North America,synthetic_ecommerce
111a8134-cecc-4146-9823-a98c25806be5,Customer_19201,2024-05-08,Product_128,126,0.08,673.72,Asia,synthetic_ecommerce
36bb6d02-330c-4945-b2bc-ce899a794160,Customer_2564,2024-05-08,Product_308,169,0.14,1263.86,Europe,synthetic_ecommerce
3a62d663-9436-44d9-878f-2995c5359702,Customer_14268,2024-05-08,Product_308,89,0.22,1528.39,Asia,synthetic_ecommerce
3eca8cf3-6f63-4bee-90c1-6104b50c7749,Customer_9344,2024-05-08,Product_923,68,0.19,1202.97,North America,synthetic_ecommerce
42bb2b66-174b-4427-b6de-54b24223ff76,Customer_14112,2024-05-08,Product_646,140,0.16,610.11,Europe,synthetic_ecommerce
987d9d34-a79d-4b6d-807e-8d4ab6d527a0,Customer_4697,2024-05-08,Product_790,194,0.25,218.9,Europe,synthetic_ecommerce
a07083aa-d348-434b-80e2-09ed13e44e65,Customer_7135,2024-05-08,Product_138,92,0.14,305.13,North America,synthetic_ecommerce
b93ce3e1-2514-4f6a-84ab-17880ca2a6af,Customer_544,2024-05-08,Product_667,76,0.28,264.3,North America,synthetic_ecommerce
ba707702-6042-4647-a7a6-1501d3e01605,Customer_7535,2024-05-08,Product_414,85,0.1,545.99,Asia,synthetic_ecommerce
cbd33561-6964-44a1-b2d1-6ad3e791381d,Customer_12339,2024-05-08,Product_484,73,0.2,251.63,Asia,synthetic_ecommerce
e742be35-3b1e-41a6-a6cb-f665a60f2de1,Customer_17545,2024-05-08,Product_1000,187,0.06,430.71,Europe,synthetic_ecommerce
faf28ecb-d29e-422b-b9ac-cac58149a1ec,Customer_19276,2024-05-08,Product_96,172,0.01,1791.07,North America,synthetic_ecommerce
1c6540d8-b1f1-40d0-8282-9fccb4bef917,Customer_17250,2024-05-09,Product_766,72,0.08,158.9,North America,synthetic_ecommerce
2630d6e3-d85a-43f3-a6d3-3b84ad853d90,Customer_1269,2024-05-09,Product_752,114,0.26,549.44,Europe,synthetic_ecommerce
39e5a0d2-65b9-49a0-8f12-9f029e82ac0e,Customer_15768,2024-05-09,Product_548,92,0.14,521.83,North America,synthetic_ecommerce
5bcd0b11-fd8c-4e20-ae21-25b62f013fbd,Customer_16627,2024-05-09,Product_956,81,0.05,313.58,North America,synthetic_ecommerce
5f7fdd9e-3378-4824-aa5b-7feb03f0d43b,Customer_16489,2024-05-09,Product_930,109,0.11,373.05,Asia,synthetic_ecommerce
66e6b8f0-8105-4b80-b0dd-829dc0a33af9,Customer_4037,2024-05-09,Product_626,116,0.13,203.25,Europe,synthetic_ecommerce
68541f37-6ec0-40ac-9f19-946a0171e65c,Customer_4350,2024-05-09,Product_984,169,0.27,516.1,Asia,synthetic_ecommerce
6e5226b3-1c45-451d-b2af-bc72cdb85dc7,Customer_14692,2024-05-09,Product_304,63,0.09,425.22,Asia,synthetic_ecommerce
73bb2e1b-2e6e-4985-bbad-cdb9ac4affdf,Customer_13576,2024-05-09,Product_624,225,0.02,591.31,North America,synthetic_ecommerce
84f2b553-11de-4b75-86c2-d6cbd6b6b3e7,Customer_4625,2024-05-09,Product_74,53,0.27,63.15,Asia,synthetic_ecommerce
aa5eb94e-56dc-48b9-90cd-fba2deb589ad,Customer_2541,2024-05-09,Product_407,52,0.14,304.25,Asia,synthetic_ecommerce
c126bf7e-a6e1-4939-8728-cf2f2d52b232,Customer_2548,2024-05-09,Product_422,163,0.24,343.96,Europe,synthetic_ecommerce
d8d47088-fdbb-4d55-ae1e-9a819287275a,Customer_12454,2024-05-09,Product_34,130,0.18,798.94,Asia,synthetic_ecommerce
e2e72009-ed35-49bc-ae30-9734c3068a8f,Customer_18603,2024-05-09,Product_51,189,0.06,1121.34,Europe,synthetic_ecommerce
fe0cac89-7c83-486e-964b-8fe21590f79d,Customer_9256,2024-05-09,Product_231,159,0.16,665.62,Europe,synthetic_ecommerce
270a68ed-4f17-40bf-8483-01b479c28a3f,Customer_14723,2024-05-10,Product_591,199,0.24,290.93,North America,synthetic_ecommerce
29b17945-1d8b-4428-9d84-a18337666bb9,Customer_3827,2024-05-10,Product_267,157,0.03,394.81,Europe,synthetic_ecommerce
35feb31c-90b0-4a44-bac7-fb275c4bb165,Customer_7426,2024-05-10,Product_637,80,0.29,404.46,Asia,synthetic_ecommerce
406a6aa2-4a2b-447c-9b7e-dd3724a6f886,Customer_16229,2024-05-10,Product_69,69,0.11,632.15,Asia,synthetic_ecommerce
4997bca8-2547-497f-8749-fa37a0e36e72,Customer_9199,2024-05-10,Product_641,197,0.1,297.29,North America,synthetic_ecommerce
941bc05f-77d6-41e1-9432-abb6232eabb0,Customer_11817,2024-05-10,Product_446,72,0.09,576.7,Europe,synthetic_ecommerce
b33790d5-b78f-438a-a91b-02a8523899f4,Customer_2943,2024-05-10,Product_900,77,0.09,452.38,North America,synthetic_ecommerce
c3ea62d2-8658-48c5-ad1a-8b21311c4482,Customer_10746,2024-05-10,Product_830,59,0.2,1082.37,Europe,synthetic_ecommerce
e115e139-a98e-4006-848d-04e323cca45f,Customer_6768,2024-05-10,Product_148,174,0.2,652.27,Europe,synthetic_ecommerce
ed9eefaa-cc53-4c65-aee6-b39bdaaf4d06,Customer_18195,2024-05-10,Product_963,156,0.21,16.62,Asia,synthetic_ecommerce
f9772611-6fb7-4987-b6ea-9c19cbe2409c,Customer_19384,2024-05-10,Product_402,111,0.17,1116.86,North America,synthetic_ecommerce
ff6bfbf9-e92a-4da8-90f0-39eccece900f,Customer_14623,2024-05-10,Product_65,78,0.28,307.02,Europe,synthetic_ecommerce
053aa4a7-b266-412f-8869-c594ef16d260,Customer_8873,2024-05-11,Product_871,96,0.0,75.16,Asia,synthetic_ecommerce
15835339-a162-4723-a470-19ff2235e16e,Customer_15037,2024-05-11,Product_819,187,0.19,174.83,Europe,synthetic_ecommerce
20e93bc4-dc2f-4562-8090-0805d3331286,Customer_5182,2024-05-11,Product_999,127,0.24,1014.35,North America,synthetic_ecommerce
26655f03-ca50-4f8d-bc66-90bd9c14b1d1,Customer_11923,2024-05-11,Product_5,190,0.23,177.08,North America,synthetic_ecommerce
4786a261-b59b-429b-b5d8-f4524515f4c9,Customer_7477,2024-05-11,Product_252,135,0.05,89.78,Europe,synthetic_ecommerce
696c129c-f038-45f1-b723-f1cdbef00e4d,Customer_10616,2024-05-11,Product_514,152,0.05,1192.04,Europe,synthetic_ecommerce
8ce9603b-a9df-4186-a297-299dc2f28a39,Customer_15335,2024-05-11,Product_737,168,0.08,362.55,Asia,synthetic_ecommerce
99d3d2c7-2cd0-4079-8453-6f9fe542f784,Customer_5218,2024-05-11,Product_323,163,0.07,793.46,Asia,synthetic_ecommerce
9cf55c9c-3133-40d5-84df-64bcfabcc782,Customer_5721,2024-05-11,Product_533,213,0.01,295.2,North America,synthetic_ecommerce
b3c8df6c-e585-4806-9e44-1514fd793229,Customer_18537,2024-05-11,Product_965,73,0.02,1141.07,Europe,synthetic_ecommerce
bab2e9af-697b-4228-bc4f-e7a9534c9cad,Customer_8922,2024-05-11,Product_596,207,0.1,324.52,North America,synthetic_ecommerce
0174d01d-c6a8-4054-b4a9-ca3791c651a7,Customer_12453,2024-05-12,Product_643,148,0.04,734.76,Asia,synthetic_ecommerce
068af15d-2775-4b4a-9ab1-5cab348273db,Customer_18236,2024-05-12,Product_413,191,0.3,206.54,North America,synthetic_ecommerce
089e61dd-de3d-4ceb-a26b-5b61686c6986,Customer_2707,2024-05-12,Product_360,172,0.23,56.12,Asia,synthetic_ecommerce
16868828-ec7d-4d48-91c0-6d730891237e,Customer_19642,2024-05-12,Product_225,100,0.18,1243.09,Europe,synthetic_ecommerce
1846efe4-c30b-4d88-a2e4-dc72c706fa04,Customer_19842,2024-05-12,Product_919,162,0.09,85.45,North America,synthetic_ecommerce
211728f5-7e94-4524-9564-fce68437fbef,Customer_4580,2024-05-12,Product_337,99,0.28,270.69,Asia,synthetic_ecommerce
290e1d56-3e5d-4b93-a621-03dd67802866,Customer_15349,2024-05-12,Product_441,122,0.18,776.93,Asia,synthetic_ecommerce
3423bb61-f2bc-49dd-8083-e8bb73bacb56,Customer_16132,2024-05-12,Product_482,140,0.12,82.1,Europe,synthetic_ecommerce
55934c4b-ffc9-4fff-ac3e-8cc4098e24cf,Customer_16041,2024-05-12,Product_631,87,0.29,76.57,North America,synthetic_ecommerce
57e2f1c4-4895-4196-9404-d3691faf34bb,Customer_17340,2024-05-12,Product_685,151,0.09,397.47,Europe,synthetic_ecommerce
6edc4b27-83ff-48b5-9c68-15e064ed8a5a,Customer_19623,2024-05-12,Product_77,59,0.06,1335.13,Asia,synthetic_ecommerce
75bf73bc-6f8b-4a35-927a-9e774f99b8bf,Customer_16506,2024-05-12,Product_750,150,0.02,780.95,Europe,synthetic_ecommerce
7d6fb992-1a9c-4215-900d-669e4554e96e,Customer_5081,2024-05-12,Product_575,142,0.23,478.37,Asia,synthetic_ecommerce
a01eb270-665d-4fea-b1db-6dc642434a62,Customer_17621,2024-05-12,Product_850,100,0.25,880.38,Europe,synthetic_ecommerce
cfbb3213-7e6a-445f-93ff-d9498160cd65,Customer_4082,2024-05-12,Product_864,215,0.06,146.47,North America,synthetic_ecommerce
e3971cc9-ec6f-4a5d-b9c8-3cf59ea898e9,Customer_5207,2024-05-12,Product_892,165,0.13,405.59,Europe,synthetic_ecommerce
f14d3f79-edcc-46e1-95cb-e4e5b336b363,Customer_14657,2024-05-12,Product_741,177,0.16,554.67,North America,synthetic_ecommerce
1ef3c76a-800f-4b4d-a5ff-39f569ea17ae,Customer_13895,2024-05-13,Product_680,76,0.27,492.74,Asia,synthetic_ecommerce
20e041e2-12a3-48d0-86a9-a2a1ed79822f,Customer_16954,2024-05-13,Product_777,152,0.28,299.87,North America,synthetic_ecommerce
358236be-11f4-4827-b590-b5a784ab1538,Customer_1744,2024-05-13,Product_633,178,0.03,457.89,North America,synthetic_ecommerce
36db370f-500b-4143-b305-135f33cfc575,Customer_7595,2024-05-13,Product_307,199,0.06,128.1,Europe,synthetic_ecommerce
485af8f1-6b48-489a-a631-6dc479d1e189,Customer_7224,2024-05-13,Product_832,132,0.02,825.96,Europe,synthetic_ecommerce
573e5da8-176e-4fb1-9cf8-f970a0192d34,Customer_8103,2024-05-13,Product_295,62,0.1,363.85,Asia,synthetic_ecommerce
5b93aeed-b9a1-4fca-9f04-ee0788273411,Customer_958,2024-05-13,Product_617,74,0.13,87.98,Asia,synthetic_ecommerce
5cb7f495-45ab-4a0a-9590-f1a7aaa39eb0,Customer_19590,2024-05-13,Product_629,195,0.15,344.62,North America,synthetic_ecommerce
5eceae6a-9e66-4e6e-bbd0-faec7e409e02,Customer_15238,2024-05-13,Product_197,112,0.02,294.55,Europe,synthetic_ecommerce
68d5e1c3-2ddb-42b9-8154-3960bbaf3f5a,Customer_14553,2024-05-13,Product_223,150,0.24,263.81,North America,synthetic_ecommerce
8a169b70-5c3a-4d54-a52e-40a84806f75d,Customer_12314,2024-05-13,Product_678,153,0.07,1469.59,North America,synthetic_ecommerce
be86b8c6-4e01-442f-a84c-be2e374c6185,Customer_10869,2024-05-13,Product_15,84,0.17,320.78,North America,synthetic_ecommerce
cd7e5346-2e66-48f5-8509-780ba4abbf55,Customer_14401,2024-05-13,Product_552,136,0.1,1234.76,Asia,synthetic_ecommerce
edbaedb9-8ce8-4000-958d-ea3683e612d3,Customer_8892,2024-05-13,Product_650,115,0.22,626.06,North America,synthetic_ecommerce
f3f10379-a346-44ef-bace-5ee2765e863d,Customer_14801,2024-05-13,Product_480,84,0.1,1097.36,Asia,synthetic_ecommerce
03ebd73a-ee39-4741-a649-277af3525c41,Customer_17780,2024-05-14,Product_782,225,0.28,49.72,North America,synthetic_ecommerce
15676ff5-b0da-4ff5-b0de-55b22d402d9e,Customer_6173,2024-05-14,Product_657,148,0.1,438.0,Europe,synthetic_ecommerce
18329002-1c91-42dc-a35a-0a64375583cc,Customer_13619,2024-05-14,Product_958,81,0.28,95.9,North America,synthetic_ecommerce
1bb11961-2d2c-4e3f-993d-119bf3eb889e,Customer_18086,2024-05-14,Product_263,180,0.13,263.51,North America,synthetic_ecommerce
48accf63-a40b-41a0-810a-055a79392e51,Customer_692,2024-05-14,Product_354,228,0.08,1052.92,North America,synthetic_ecommerce
4d51c1e7-f237-4caa-8cea-6d84dd937381,Customer_8523,2024-05-14,Product_588,130,0.15,810.67,Asia,synthetic_ecommerce
676e4a88-2541-49bf-b84e-506863898a14,Customer_1088,2024-05-14,Product_185,149,0.18,510.15,Europe,synthetic_ecommerce
807abc9f-61cd-4464-bbf4-5ec85dc12f7b,Customer_3265,2024-05-14,Product_817,159,0.29,587.82,Asia,synthetic_ecommerce
8d68357a-3f76-40cb-9f35-18b4f1c8a554,Customer_11674,2024-05-14,Product_990,163,0.08,338.73,North America,synthetic_ecommerce
b80ea2ba-5f16-4756-9e9e-2a0b27e0b4b4,Customer_10000,2024-05-14,Product_312,98,0.07,923.96,North America,synthetic_ecommerce
c4376c44-a827-4d70-a708-5566b3278eb6,Customer_11632,2024-05-14,Product_82,155,0.27,14.48,North America,synthetic_ecommerce
cfdacd56-9fc7-47e6-b693-cc016ba5f62d,Customer_10222,2024-05-14,Product_679,165,0.03,169.26,North America,synthetic_ecommerce
e3a85f6d-7968-489e-976d-c8d9a91b58cb,Customer_981,2024-05-14,Product_270,135,0.02,762.79,North America,synthetic_ecommerce
f7236dae-7553-42ad-8c50-0d7c7f733bb7,Customer_4101,2024-05-14,Product_911,175,0.09,1052.62,Asia,synthetic_ecommerce
f99b56ff-2342-4310-8d6d-387733616c25,Customer_13717,2024-05-14,Product_803,70,0.13,537.29,Asia,synthetic_ecommerce
3796bc30-c60a-41fd-98f8-b82b2dcf1064,Customer_19994,2024-05-15,Product_699,177,0.26,1208.15,Asia,synthetic_ecommerce
5e058a93-36af-41c1-87cd-171b716119b1,Customer_6544,2024-05-15,Product_767,198,0.14,1182.03,North America,synthetic_ecommerce
63c0a790-40a1-497e-b31f-81a4e7c0b15d,Customer_14320,2024-05-15,Product_621,209,0.06,93.44,North America,synthetic_ecommerce
66634a3e-b8fd-485a-8b5d-333465e5ad54,Customer_3968,2024-05-15,Product_523,152,0.07,581.13,North America,synthetic_ecommerce
73d9e21a-482d-452d-b7fa-584036962817,Customer_5757,2024-05-15,Product_415,82,0.17,1016.98,Europe,synthetic_ecommerce
7778da4a-e158-4cc4-9393-74d907b5af61,Customer_12678,2024-05-15,Product_610,164,0.1,878.53,Asia,synthetic_ecommerce
9c9fb556-a6a9-4415-a58a-45e5efdba221,Customer_7664,2024-05-15,Product_619,172,0.22,639.48,Asia,synthetic_ecommerce
aaa9a61e-1406-4362-8dda-a3a56d2cccbe,Customer_18751,2024-05-15,Product_193,92,0.1,1509.59,North America,synthetic_ecommerce
bda1d5b6-e342-420b-8fb2-8a21a893e2c6,Customer_17816,2024-05-15,Product_3,97,0.1,54.77,Asia,synthetic_ecommerce
bdd720c6-c115-4e6c-b776-a735b283f7d6,Customer_2338,2024-05-15,Product_74,62,0.17,143.61,Europe,synthetic_ecommerce
ddffdd7d-6d6d-4c05-9c7d-e18f2d8c28c7,Customer_12640,2024-05-15,Product_594,174,0.07,666.7,North America,synthetic_ecommerce
0ac7bee0-9c03-4aed-8840-347bb764ba61,Customer_714,2024-05-16,Product_653,76,0.1,672.05,Europe,synthetic_ecommerce
0c7fc2bc-0b08-442d-8a2a-0c6177f8b67d,Customer_11673,2024-05-16,Product_743,173,0.27,486.38,Europe,synthetic_ecommerce
17626a0a-add0-40a3-aeab-681b184924da,Customer_11756,2024-05-16,Product_41,113,0.22,388.5,North America,synthetic_ecommerce
1dc91b31-6ad0-40f6-beb5-98af6e2dc83e,Customer_10336,2024-05-16,Product_336,145,0.16,358.61,Europe,synthetic_ecommerce
2c5983b2-0f0c-4d7b-8c29-18ae2ce50ef5,Customer_2817,2024-05-16,Product_371,139,0.15,344.41,North America,synthetic_ecommerce
42cb15a6-3649-4a5a-8a75-422aef0555ef,Customer_11978,2024-05-16,Product_166,152,0.26,111.43,Asia,synthetic_ecommerce
45970284-bb2d-4e34-8e6d-e3229d1e16cd,Customer_19078,2024-05-16,Product_939,116,0.15,356.18,Europe,synthetic_ecommerce
75ec33e5-6d3c-48ce-b4b6-3f7bdb45cd48,Customer_15961,2024-05-16,Product_411,152,0.05,1398.52,North America,synthetic_ecommerce
7deba76c-d557-43ea-8e2a-4c7a02940914,Customer_13858,2024-05-16,Product_549,170,0.24,937.58,Asia,synthetic_ecommerce
83f9e1bb-1129-43cc-8b30-87acbc69dacd,Customer_7063,2024-05-16,Product_470,61,0.17,337.04,Asia,synthetic_ecommerce
8ffcd0c0-3f56-48a7-96a9-f9d84da4b2a7,Customer_4623,2024-05-16,Product_951,127,0.11,853.4,North America,synthetic_ecommerce
aea97a85-dace-4182-8d13-b8d6ef7a31e5,Customer_1004,2024-05-16,Product_841,166,0.21,143.92,Europe,synthetic_ecommerce
c8efbd07-c238-4ac7-a8c9-e3a09599920e,Customer_16155,2024-05-16,Product_952,79,0.08,396.35,Europe,synthetic_ecommerce
f93be633-462e-40dc-b910-ceb7c82095fe,Customer_18964,2024-05-16,Product_625,86,0.16,1387.38,North America,synthetic_ecommerce
034614d8-616f-41a8-a065-5cc740a6d1ac,Customer_19522,2024-05-17,Product_986,88,0.25,72.93,Asia,synthetic_ecommerce
1b9a010e-16c8-4f4e-9d35-3a8b227275c7,Customer_18540,2024-05-17,Product_262,196,0.17,874.34,Europe,synthetic_ecommerce
1edd360b-1aec-4b93-8a92-4cc5479bc520,Customer_11998,2024-05-17,Product_687,81,0.16,586.71,North America,synthetic_ecommerce
2dd498e1-17e4-422c-a158-9480d5059b63,Customer_3276,2024-05-17,Product_511,166,0.27,119.59,Asia,synthetic_ecommerce
3f5cfc57-3ee9-47b1-bd1b-0c0cb54c306a,Customer_15346,2024-05-17,Product_963,103,0.05,19.99,Asia,synthetic_ecommerce
