product_id,name,category,unit_price,avg_discount_rate,transaction_count,total_units_sold,regions,source
Product_559,Clothing Product 559,Clothing,0.83,0.1483,95,12284,Asia|Europe|North America,synthetic_ecommerce
Product_56,Toys Product 56,Toys,4.86,0.1567,93,12695,Asia|Europe|North America,synthetic_ecommerce
Product_560,Clothing Product 560,Clothing,4.14,0.1488,109,14194,Asia|Europe|North America,synthetic_ecommerce
Product_561,Clothing Product 561,Clothing,8.42,0.1439,90,11555,Asia|Europe|North America,synthetic_ecommerce
Product_562,Toys Product 562,Toys,2.26,0.1533,90,12563,Asia|Europe|North America,synthetic_ecommerce
Product_563,Electronics Product 563,Electronics,8.91,0.1495,111,14848,Asia|Europe|North America,synthetic_ecommerce
Product_564,Electronics Product 564,Electronics,2.81,0.1509,116,16119,Asia|Europe|North America,synthetic_ecommerce
Product_565,Toys Product 565,Toys,1.33,0.1601,116,15666,Asia|Europe|North America,synthetic_ecommerce
Product_566,Toys Product 566,Toys,8.32,0.1507,100,13159,Asia|Europe|North America,synthetic_ecommerce
Product_567,Home Appliances Product 567,Home Appliances,1.47,0.1314,96,11017,Asia|Europe|North America,synthetic_ecommerce
Product_568,Books Product 568,Books,7.67,0.1496,137,16317,Asia|Europe|North America,synthetic_ecommerce
Product_569,Books Product 569,Books,8.23,0.1441,97,11974,Asia|Europe|North America,synthetic_ecommerce
Product_57,Home Appliances Product 57,Home Appliances,9.21,0.1492,87,10475,Asia|Europe|North America,synthetic_ecommerce
Product_570,Home Appliances Product 570,Home Appliances,6.71,0.1618,87,10293,Asia|Europe|North America,synthetic_ecommerce
Product_571,Clothing Product 571,Clothing,7.88,0.1325,101,13545,Asia|Europe|North America,synthetic_ecommerce
Product_572,Clothing Product 572,Clothing,4.41,0.1452,119,15519,Asia|Europe|North America,synthetic_ecommerce
Product_573,Toys Product 573,Toys,5.43,0.1402,91,11957,Asia|Europe|North America,synthetic_ecommerce
Product_574,Electronics Product 574,Electronics,1.94,0.1427,105,13596,Asia|Europe|North America,synthetic_ecommerce
Product_575,Toys Product 575,Toys,5.45,0.1644,105,14098,Asia|Europe|North America,synthetic_ecommerce
Product_576,Books Product 576,Books,8.03,0.1435,96,10906,Asia|Europe|North America,synthetic_ecommerce
Product_577,Clothing Product 577,Clothing,7.15,0.1617,103,12732,Asia|Europe|North America,synthetic_ecommerce
Product_578,Clothing Product 578,Clothing,1.14,0.1425,101,13628,Asia|Europe|North America,synthetic_ecommerce
Product_579,Home Appliances Product 579,Home Appliances,8.9,0.1432,114,14156,Asia|Europe|North America,synthetic_ecommerce
Product_58,Books Product 58,Books,7.29,0.1439,113,13419,Asia|Europe|North America,synthetic_ecommerce
Product_580,Clothing Product 580,Clothing,6.8,0.1502,104,12813,Asia|Europe|North America,synthetic_ecommerce
Product_581,Toys Product 581,Toys,3.36,0.1529,94,12076,Asia|Europe|North America,synthetic_ecommerce
Product_582,Home Appliances Product 582,Home Appliances,3.11,0.1608,106,12693,Asia|Europe|North America,synthetic_ecommerce
Product_583,Home Appliances Product 583,Home Appliances,2.73,0.154,90,10164,Asia|Europe|North America,synthetic_ecommerce
Product_584,Home Appliances Product 584,Home Appliances,7.57,0.1556,91,10988,Asia|Europe|North America,synthetic_ecommerce
Product_585,Toys Product 585,Toys,4.96,0.142,107,14541,Asia|Europe|North America,synthetic_ecommerce
Product_586,Home Appliances Product 586,Home Appliances,2.7,0.1442,105,13093,Asia|Europe|North America,synthetic_ecommerce
Product_587,Books Product 587,Books,9.55,0.1647,102,11404,Asia|Europe|North America,synthetic_ecommerce
Product_588,Clothing Product 588,Clothing,6.76,0.1574,112,13322,Asia|Europe|North America,synthetic_ecommerce
Product_589,Toys Product 589,Toys,2.49,0.1476,106,15060,Asia|Europe|North America,synthetic_ecommerce
Product_59,Home Appliances Product 59,Home Appliances,6.15,0.1581,95,12103,Asia|Europe|North America,synthetic_ecommerce
Product_590,Electronics Product 590,Electronics,5.47,0.16,88,12142,Asia|Europe|North America,synthetic_ecommerce
Product_591,Home Appliances Product 591,Home Appliances,1.86,0.1577,102,13432,Asia|Europe|North America,synthetic_ecommerce
Product_592,Clothing Product 592,Clothing,3.35,0.1411,116,14407,Asia|Europe|North America,synthetic_ecommerce
Product_593,Clothing Product 593,Clothing,4.51,0.155,88,11505,Asia|Europe|North America,synthetic_ecommerce
Product_594,Electronics Product 594,Electronics,5.89,0.1598,108,15049,Asia|Europe|North America,synthetic_ecommerce
Product_595,Toys Product 595,Toys,5.86,0.1531,95,12175,Asia|Europe|North America,synthetic_ecommerce
Product_596,Toys Product 596,Toys,6.73,0.1563,112,14825,Asia|Europe|North America,synthetic_ecommerce
Product_597,Books Product 597,Books,10.26,0.151,105,11846,Asia|Europe|North America,synthetic_ecommerce
Product_598,Home Appliances Product 598,Home Appliances,9.0,0.1458,105,12719,Asia|Europe|North America,synthetic_ecommerce
Product_599,Home Appliances Product 599,Home Appliances,2.65,0.1309,100,11988,Asia|Europe|North America,synthetic_ecommerce
Product_6,Home Appliances Product 6,Home Appliances,9.17,0.1587,106,13483,Asia|Europe|North America,synthetic_ecommerce
Product_60,Electronics Product 60,Electronics,4.52,0.1445,107,14534,Asia|Europe|North America,synthetic_ecommerce
Product_600,Electronics Product 600,Electronics,3.68,0.157,116,15922,Asia|Europe|North America,synthetic_ecommerce
Product_601,Electronics Product 601,Electronics,3.44,0.1475,95,13046,Asia|Europe|North America,synthetic_ecommerce
Product_602,Toys Product 602,Toys,6.25,0.1474,102,13345,Asia|Europe|North America,synthetic_ecommerce
Product_603,Electronics Product 603,Electronics,4.31,0.1408,103,12678,Asia|Europe|North America,synthetic_ecommerce
Product_604,Clothing Product 604,Clothing,6.17,0.1597,90,11629,Asia|Europe|North America,synthetic_ecommerce
Product_605,Toys Product 605,Toys,4.49,0.1534,125,16404,Asia|Europe|North America,synthetic_ecommerce
Product_606,Electronics Product 606,Electronics,0.9,0.1388,119,16992,Asia|Europe|North America,synthetic_ecommerce
Product_607,Home Appliances Product 607,Home Appliances,4.09,0.1511,102,12238,Asia|Europe|North America,synthetic_ecommerce
Product_608,Clothing Product 608,Clothing,2.27,0.1378,119,14908,Asia|Europe|North America,synthetic_ecommerce
Product_609,Clothing Product 609,Clothing,1.31,0.1527,97,13550,Asia|Europe|North America,synthetic_ecommerce
Product_61,Books Product 61,Books,9.94,0.1353,99,11286,Asia|Europe|North America,synthetic_ecommerce
Product_610,Electronics Product 610,Electronics,9.79,0.1446,92,13260,Asia|Europe|North America,synthetic_ecommerce
Product_611,Home Appliances Product 611,Home Appliances,9.09,0.1524,85,10929,Asia|Europe|North America,synthetic_ecommerce
Product_612,Electronics Product 612,Electronics,3.33,0.15,115,16333,Asia|Europe|North America,synthetic_ecommerce
Product_613,Toys Product 613,Toys,8.52,0.1401,90,10897,Asia|Europe|North America,synthetic_ecommerce
Product_614,Clothing Product 614,Clothing,7.45,0.1532,117,16141,Asia|Europe|North America,synthetic_ecommerce
Product_615,Books Product 615,Books,8.5,0.1589,93,10573,Asia|Europe|North America,synthetic_ecommerce
Product_616,Toys Product 616,Toys,2.33,0.1555,118,15821,Asia|Europe|North America,synthetic_ecommerce
Product_617,Toys Product 617,Toys,1.79,0.1328,92,12664,Asia|Europe|North America,synthetic_ecommerce
Product_618,Toys Product 618,Toys,10.49,0.1661,98,12416,Asia|Europe|North America,synthetic_ecommerce
Product_619,Electronics Product 619,Electronics,7.32,0.1588,113,15751,Asia|Europe|North America,synthetic_ecommerce
Product_62,Toys Product 62,Toys,1.22,0.1632,84,11940,Asia|Europe|North America,synthetic_ecommerce
Product_620,Electronics Product 620,Electronics,3.64,0.1267,90,12987,Asia|Europe|North America,synthetic_ecommerce
Product_621,Toys Product 621,Toys,1.68,0.1521,99,14536,Asia|Europe|North America,synthetic_ecommerce
Product_622,Clothing Product 622,Clothing,5.04,0.1454,91,11304,Asia|Europe|North America,synthetic_ecommerce
Product_623,Home Appliances Product 623,Home Appliances,5.8,0.1532,104,13080,Asia|Europe|North America,synthetic_ecommerce
Product_624,Toys Product 624,Toys,5.14,0.1452,96,13116,Asia|Europe|North America,synthetic_ecommerce
Product_625,Toys Product 625,Toys,7.0,0.1402,88,12311,Asia|Europe|North America,synthetic_ecommerce
Product_626,Home Appliances Product 626,Home Appliances,4.46,0.1443,103,12555,Asia|Europe|North America,synthetic_ecommerce
Product_627,Books Product 627,Books,2.23,0.1528,88,11027,Asia|Europe|North America,synthetic_ecommerce
Product_628,Home Appliances Product 628,Home Appliances,3.21,0.1463,78,9704,Asia|Europe|North America,synthetic_ecommerce
Product_629,Books Product 629,Books,1.99,0.1456,85,10167,Asia|Europe|North America,synthetic_ecommerce
Product_63,Home Appliances Product 63,Home Appliances,4.78,0.1357,108,13863,Asia|Europe|North America,synthetic_ecommerce
Product_630,Toys Product 630,Toys,2.38,0.1456,93,12595,Asia|Europe|North America,synthetic_ecommerce
Product_631,Home Appliances Product 631,Home Appliances,1.23,0.1467,85,10118,Asia|Europe|North America,synthetic_ecommerce
Product_632,Books Product 632,Books,8.54,0.1544,91,10685,Asia|Europe|North America,synthetic_ecommerce
Product_633,Home Appliances Product 633,Home Appliances,10.95,0.1545,94,11047,Asia|Europe|North America,synthetic_ecommerce
Product_634,Toys Product 634,Toys,4.77,0.1595,94,12523,Asia|Europe|North America,synthetic_ecommerce
Product_635,Clothing Product 635,Clothing,7.99,0.1601,97,12337,Asia|Europe|North America,synthetic_ecommerce
Product_636,Electronics Product 636,Electronics,0.47,0.1525,102,14158,Asia|Europe|North America,synthetic_ecommerce
Product_637,Electronics Product 637,Electronics,5.0,0.1481,89,11945,Asia|Europe|North America,synthetic_ecommerce
Product_638,Toys Product 638,Toys,0.6,0.1412,104,14425,Asia|Europe|North America,synthetic_ecommerce
Product_639,Home Appliances Product 639,Home Appliances,3.41,0.1489,114,14023,Asia|Europe|North America,synthetic_ecommerce
Product_64,Clothing Product 64,Clothing,8.64,0.1557,97,12444,Asia|Europe|North America,synthetic_ecommerce
Product_640,Electronics Product 640,Electronics,2.45,0.1429,100,14207,Asia|Europe|North America,synthetic_ecommerce
Product_641,Clothing Product 641,Clothing,1.51,0.1555,110,14277,Asia|Europe|North America,synthetic_ecommerce
Product_642,Clothing Product 642,Clothing,5.41,0.1388,95,12806,Asia|Europe|North America,synthetic_ecommerce
Product_643,Books Product 643,Books,8.23,0.1521,102,11797,Asia|Europe|North America,synthetic_ecommerce
Product_644,Home Appliances Product 644,Home Appliances,4.03,0.141,126,15584,Asia|Europe|North America,synthetic_ecommerce
Product_645,Clothing Product 645,Clothing,6.13,0.1411,80,10661,Asia|Europe|North America,synthetic_ecommerce
Product_646,Toys Product 646,Toys,8.47,0.1293,96,12491,Asia|Europe|North America,synthetic_ecommerce
Product_647,Books Product 647,Books,1.51,0.1517,94,10077,Asia|Europe|North America,synthetic_ecommerce
Product_648,Electronics Product 648,Electronics,3.58,0.1343,88,12889,Asia|Europe|North America,synthetic_ecommerce
Product_649,Home Appliances Product 649,Home Appliances,6.85,0.1453,104,12786,Asia|Europe|North America,synthetic_ecommerce
Product_65,Clothing Product 65,Clothing,3.24,0.1636,88,10813,Asia|Europe|North America,synthetic_ecommerce
Product_650,Toys Product 650,Toys,8.37,0.1529,94,11489,Asia|Europe|North America,synthetic_ecommerce
Product_651,Toys Product 651,Toys,0.18,0.1377,119,16507,Asia|Europe|North America,synthetic_ecommerce
Product_652,Home Appliances Product 652,Home Appliances,8.62,0.1533,90,11473,Asia|Europe|North America,synthetic_ecommerce
Product_653,Electronics Product 653,Electronics,6.33,0.1466,96,13745,Asia|Europe|North America,synthetic_ecommerce
Product_654,Clothing Product 654,Clothing,7.29,0.1366,83,10302,Asia|Europe|North America,synthetic_ecommerce
Product_655,Toys Product 655,Toys,8.58,0.1509,74,9730,Asia|Europe|North America,synthetic_ecommerce
Product_656,Books Product 656,Books,1.04,0.1468,102,11204,Asia|Europe|North America,synthetic_ecommerce
Product_657,Books Product 657,Books,9.65,0.1439,118,14408,Asia|Europe|North America,synthetic_ecommerce
Product_658,Books Product 658,Books,8.39,0.1506,90,10675,Asia|Europe|North America,synthetic_ecommerce
Product_659,Home Appliances Product 659,Home Appliances,9.69,0.1499,94,11805,Asia|Europe|North America,synthetic_ecommerce
Product_66,Toys Product 66,Toys,7.29,0.1535,103,13167,Asia|Europe|North America,synthetic_ecommerce
Product_660,Electronics Product 660,Electronics,2.08,0.1618,79,11502,Asia|Europe|North America,synthetic_ecommerce
Product_661,Books Product 661,Books,5.02,0.154,112,12890,Asia|Europe|North America,synthetic_ecommerce
Product_662,Books Product 662,Books,8.41,0.1547,94,10642,Asia|Europe|North America,synthetic_ecommerce
Product_663,Clothing Product 663,Clothing,8.76,0.151,104,13757,Asia|Europe|North America,synthetic_ecommerce
Product_664,Toys Product 664,Toys,8.16,0.1426,88,12169,Asia|Europe|North America,synthetic_ecommerce
Product_665,Toys Product 665,Toys,4.54,0.1481,116,15424,Asia|Europe|North America,synthetic_ecommerce
Product_666,Electronics Product 666,Electronics,6.29,0.1506,87,11908,Asia|Europe|North America,synthetic_ecommerce
Product_667,Books Product 667,Books,3.71,0.1506,103,12463,Asia|Europe|North America,synthetic_ecommerce
Product_668,Clothing Product 668,Clothing,8.37,0.1667,95,12133,Asia|Europe|North America,synthetic_ecommerce
Product_669,Electronics Product 669,Electronics,1.64,0.156,112,16391,Asia|Europe|North America,synthetic_ecommerce
Product_67,Books Product 67,Books,4.46,0.1579,81,10097,Asia|Europe|North America,synthetic_ecommerce
Product_670,Home Appliances Product 670,Home Appliances,5.05,0.1566,87,9800,Asia|Europe|North America,synthetic_ecommerce
Product_671,Toys Product 671,Toys,1.4,0.1474,88,12118,Asia|Europe|North America,synthetic_ecommerce
Product_672,Clothing Product 672,Clothing,7.72,0.1325,112,14448,Asia|Europe|North America,synthetic_ecommerce
Product_673,Home Appliances Product 673,Home Appliances,5.75,0.147,115,14303,Asia|Europe|North America,synthetic_ecommerce
Product_674,Home Appliances Product 674,Home Appliances,0.26,0.1549,107,13061,Asia|Europe|North America,synthetic_ecommerce
Product_675,Toys Product 675,Toys,3.07,0.1387,98,12453,Asia|Europe|North America,synthetic_ecommerce
Product_676,Clothing Product 676,Clothing,2.14,0.1559,97,11867,Asia|Europe|North America,synthetic_ecommerce
Product_677,Clothing Product 677,Clothing,2.55,0.1494,103,12938,Asia|Europe|North America,synthetic_ecommerce
Product_678,Books Product 678,Books,7.8,0.1485,107,13066,Asia|Europe|North America,synthetic_ecommerce
Product_679,Books Product 679,Books,3.54,0.1472,89,10716,Asia|Europe|North America,synthetic_ecommerce
Product_68,Home Appliances Product 68,Home Appliances,8.5,0.1512,104,12555,Asia|Europe|North America,synthetic_ecommerce
Product_680,Home Appliances Product 680,Home Appliances,6.03,0.1616,117,14995,Asia|Europe|North America,synthetic_ecommerce
Product_681,Home Appliances Product 681,Home Appliances,7.8,0.1477,88,11150,Asia|Europe|North America,synthetic_ecommerce
Product_682,Home Appliances Product 682,Home Appliances,8.09,0.1653,94,12621,Asia|Europe|North America,synthetic_ecommerce
Product_683,Clothing Product 683,Clothing,1.92,0.1566,79,9949,Asia|Europe|North America,synthetic_ecommerce
Product_684,Clothing Product 684,Clothing,9.71,0.1556,99,12880,Asia|Europe|North America,synthetic_ecommerce
Product_685,Home Appliances Product 685,Home Appliances,8.14,0.1626,100,12545,Asia|Europe|North America,synthetic_ecommerce
Product_686,Home Appliances Product 686,Home Appliances,10.76,0.1258,113,13338,Asia|Europe|North America,synthetic_ecommerce
Product_687,Electronics Product 687,Electronics,5.76,0.161,111,15380,Asia|Europe|North America,synthetic_ecommerce
Product_688,Clothing Product 688,Clothing,9.76,0.136,89,11771,Asia|Europe|North America,synthetic_ecommerce
Product_689,Home Appliances Product 689,Home Appliances,0.27,0.141,86,10217,Asia|Europe|North America,synthetic_ecommerce
Product_69,Toys Product 69,Toys,3.26,0.1449,103,13806,Asia|Europe|North America,synthetic_ecommerce
Product_690,Clothing Product 690,Clothing,10.07,0.1309,112,14063,Asia|Europe|North America,synthetic_ecommerce
Product_691,Electronics Product 691,Electronics,2.75,0.172,102,13611,Asia|Europe|North America,synthetic_ecommerce
Product_692,Toys Product 692,Toys,0.94,0.1347,92,12358,Asia|Europe|North America,synthetic_ecommerce
Product_693,Toys Product 693,Toys,6.36,0.1467,97,13190,Asia|Europe|North America,synthetic_ecommerce
Product_694,Clothing Product 694,Clothing,6.69,0.1692,97,13099,Asia|Europe|North America,synthetic_ecommerce
Product_695,Home Appliances Product 695,Home Appliances,7.82,0.1254,94,11888,Asia|Europe|North America,synthetic_ecommerce
Product_696,Home Appliances Product 696,Home Appliances,8.37,0.1504,98,12237,Asia|Europe|North America,synthetic_ecommerce
Product_697,Toys Product 697,Toys,8.79,0.1408,101,12702,Asia|Europe|North America,synthetic_ecommerce
Product_698,Electronics Product 698,Electronics,2.99,0.1508,113,15499,Asia|Europe|North America,synthetic_ecommerce
Product_699,Electronics Product 699,Electronics,7.46,0.1485,110,15104,Asia|Europe|North America,synthetic_ecommerce
Product_7,Toys Product 7,Toys,3.15,0.1346,95,12409,Asia|Europe|North America,synthetic_ecommerce
Product_70,Clothing Product 70,Clothing,7.89,0.1413,101,13116,Asia|Europe|North America,synthetic_ecommerce
Product_700,Clothing Product 700,Clothing,6.43,0.1573,81,10623,Asia|Europe|North America,synthetic_ecommerce
Product_701,Books Product 701,Books,4.25,0.1561,108,12487,Asia|Europe|North America,synthetic_ecommerce
Product_702,Home Appliances Product 702,Home Appliances,7.44,0.1591,109,12518,Asia|Europe|North America,synthetic_ecommerce
Product_703,Electronics Product 703,Electronics,7.7,0.1455,100,13962,Asia|Europe|North America,synthetic_ecommerce
Product_704,Toys Product 704,Toys,1.81,0.1457,115,15444,Asia|Europe|North America,synthetic_ecommerce
Product_705,Home Appliances Product 705,Home Appliances,3.29,0.1503,92,10759,Asia|Europe|North America,synthetic_ecommerce
Product_706,Toys Product 706,Toys,3.08,0.141,105,14448,Asia|Europe|North America,synthetic_ecommerce
Product_707,Clothing Product 707,Clothing,6.11,0.1558,103,13114,Asia|Europe|North America,synthetic_ecommerce
Product_708,Electronics Product 708,Electronics,6.86,0.1605,97,12980,Asia|Europe|North America,synthetic_ecommerce
Product_709,Electronics Product 709,Electronics,5.38,0.1452,102,13858,Asia|Europe|North America,synthetic_ecommerce
Product_71,Books Product 71,Books,1.68,0.145,106,12065,Asia|Europe|North America,synthetic_ecommerce
Product_710,Electronics Product 710,Electronics,2.3,0.1335,91,12361,Asia|Europe|North America,synthetic_ecommerce
Product_711,Home Appliances Product 711,Home Appliances,7.7,0.1468,112,13306,Asia|Europe|North America,synthetic_ecommerce
Product_712,Toys Product 712,Toys,1.3,0.1476,93,12760,Asia|Europe|North America,synthetic_ecommerce
Product_713,Toys Product 713,Toys,4.78,0.1571,109,14498,Asia|Europe|North America,synthetic_ecommerce
Product_714,Toys Product 714,Toys,6.34,0.1464,98,13019,Asia|Europe|North America,synthetic_ecommerce
Product_715,Toys Product 715,Toys,2.47,0.1437,97,13092,Asia|Europe|North America,synthetic_ecommerce
Product_716,Electronics Product 716,Electronics,1.72,0.165,109,14902,Asia|Europe|North America,synthetic_ecommerce
Product_717,Home Appliances Product 717,Home Appliances,10.67,0.1376,87,10605,Asia|Europe|North America,synthetic_ecommerce
Product_718,Home Appliances Product 718,Home Appliances,1.73,0.1511,96,12440,Asia|Europe|North America,synthetic_ecommerce
Product_719,Books Product 719,Books,2.26,0.1351,117,13750,Asia|Europe|North America,synthetic_ecommerce
Product_72,Electronics Product 72,Electronics,2.51,0.1403,116,16207,Asia|Europe|North America,synthetic_ecommerce
Product_720,Clothing Product 720,Clothing,7.92,0.1552,98,13338,Asia|Europe|North America,synthetic_ecommerce
Product_721,Toys Product 721,Toys,3.83,0.1428,105,14068,Asia|Europe|North America,synthetic_ecommerce
Product_722,Books Product 722,Books,0.96,0.1466,106,11843,Asia|Europe|North America,synthetic_ecommerce
Product_723,Clothing Product 723,Clothing,9.29,0.1453,91,11761,Asia|Europe|North America,synthetic_ecommerce
Product_724,Electronics Product 724,Electronics,4.04,0.1422,87,12340,Asia|Europe|North America,synthetic_ecommerce
Product_725,Toys Product 725,Toys,2.31,0.1541,105,14864,Asia|Europe|North America,synthetic_ecommerce
Product_726,Clothing Product 726,Clothing,1.75,0.1344,93,11575,Asia|Europe|North America,synthetic_ecommerce
Product_727,Home Appliances Product 727,Home Appliances,4.21,0.1461,102,12345,Asia|Europe|North America,synthetic_ecommerce
Product_728,Toys Product 728,Toys,2.74,0.155,86,10859,Asia|Europe|North America,synthetic_ecommerce
Product_729,Electronics Product 729,Electronics,7.76,0.1537,97,12804,Asia|Europe|North America,synthetic_ecommerce
Product_73,Books Product 73,Books,2.55,0.1563,104,12455,Asia|Europe|North America,synthetic_ecommerce
Product_730,Electronics Product 730,Electronics,0.41,0.1446,106,14679,Asia|Europe|North America,synthetic_ecommerce
Product_731,Home Appliances Product 731,Home Appliances,1.23,0.133,81,10751,Asia|Europe|North America,synthetic_ecommerce
Product_732,Books Product 732,Books,8.87,0.1573,107,12302,Asia|Europe|North America,synthetic_ecommerce
Product_733,Electronics Product 733,Electronics,5.42,0.1455,93,12914,Asia|Europe|North America,synthetic_ecommerce
Product_734,Clothing Product 734,Clothing,8.3,0.1489,84,10534,Asia|Europe|North America,synthetic_ecommerce
Product_735,Clothing Product 735,Clothing,0.57,0.1449,105,14003,Asia|Europe|North America,synthetic_ecommerce
Product_736,Home Appliances Product 736,Home Appliances,6.09,0.1381,90,10514,Asia|Europe|North America,synthetic_ecommerce
Product_737,Clothing Product 737,Clothing,1.88,0.156,113,14539,Asia|Europe|North America,synthetic_ecommerce
Product_738,Toys Product 738,Toys,9.0,0.1522,93,12082,Asia|Europe|North America,synthetic_ecommerce
Product_739,Toys Product 739,Toys,4.02,0.1421,99,13518,Asia|Europe|North America,synthetic_ecommerce
Product_74,Home Appliances Product 74,Home Appliances,1.71,0.1576,109,13175,Asia|Europe|North America,synthetic_ecommerce
Product_740,Toys Product 740,Toys,6.27,0.1511,107,13726,Asia|Europe|North America,synthetic_ecommerce
Product_741,Toys Product 741,Toys,3.42,0.1535,124,16592,Asia|Europe|North America,synthetic_ecommerce
Product_742,Toys Product 742,Toys,8.45,0.1535,92,12156,Asia|Europe|North America,synthetic_ecommerce
Product_743,Home Appliances Product 743,Home Appliances,3.84,0.1469,98,12804,Asia|Europe|North America,synthetic_ecommerce
Product_744,Clothing Product 744,Clothing,3.76,0.1561,96,13054,Asia|Europe|North America,synthetic_ecommerce
Product_745,Electronics Product 745,Electronics,5.66,0.1533,105,14974,Asia|Europe|North America,synthetic_ecommerce
Product_746,Toys Product 746,Toys,1.99,0.1477,132,17658,Asia|Europe|North America,synthetic_ecommerce
Product_747,Toys Product 747,Toys,6.01,0.1552,116,15665,Asia|Europe|North America,synthetic_ecommerce
Product_748,Electronics Product 748,Electronics,6.07,0.1658,104,14150,Asia|Europe|North America,synthetic_ecommerce
Product_749,Electronics Product 749,Electronics,3.96,0.147,113,15508,Asia|Europe|North America,synthetic_ecommerce
Product_75,Clothing Product 75,Clothing,3.76,0.1456,99,13353,Asia|Europe|North America,synthetic_ecommerce
Product_750,Books Product 750,Books,5.31,0.1508,99,11469,Asia|Europe|North America,synthetic_ecommerce
Product_751,Electronics Product 751,Electronics,2.21,0.1416,89,11874,Asia|Europe|North America,synthetic_ecommerce
Product_752,Home Appliances Product 752,Home Appliances,7.58,0.1484,116,13612,Asia|Europe|North America,synthetic_ecommerce
Product_753,Electronics Product 753,Electronics,7.03,0.1481,108,15940,Asia|Europe|North America,synthetic_ecommerce
Product_754,Books Product 754,Books,2.09,0.1494,108,12657,Asia|Europe|North America,synthetic_ecommerce
Product_755,Clothing Product 755,Clothing,3.28,0.1516,108,14678,Asia|Europe|North America,synthetic_ecommerce
Product_756,Clothing Product 756,Clothing,6.34,0.1516,92,12213,Asia|Europe|North America,synthetic_ecommerce
Product_757,Electronics Product 757,Electronics,6.44,0.1422,96,12739,Asia|Europe|North America,synthetic_ecommerce
Product_758,Electronics Product 758,Electronics,8.17,0.1573,94,12763,Asia|Europe|North America,synthetic_ecommerce
Product_759,Clothing Product 759,Clothing,6.02,0.1486,93,11436,Asia|Europe|North America,synthetic_ecommerce
Product_76,Home Appliances Product 76,Home Appliances,6.69,0.1518,107,12878,Asia|Europe|North America,synthetic_ecommerce
Product_760,Home Appliances Product 760,Home Appliances,7.51,0.1564,83,10090,Asia|Europe|North America,synthetic_ecommerce
Product_761,Home Appliances Product 761,Home Appliances,8.1,0.1604,95,10703,Asia|Europe|North America,synthetic_ecommerce
Product_762,Home Appliances Product 762,Home Appliances,5.56,0.149,106,12493,Asia|Europe|North America,synthetic_ecommerce
Product_763,Books Product 763,Books,10.44,0.1586,111,13125,Asia|Europe|North America,synthetic_ecommerce
Product_764,Home Appliances Product 764,Home Appliances,0.32,0.1577,102,12854,Asia|Europe|North America,synthetic_ecommerce
Product_765,Clothing Product 765,Clothing,2.63,0.1467,90,11444,Asia|Europe|North America,synthetic_ecommerce
Product_766,Home Appliances Product 766,Home Appliances,1.6,0.1488,108,13102,Asia|Europe|North America,synthetic_ecommerce
Product_767,Toys Product 767,Toys,7.83,0.1617,92,11548,Asia|Europe|North America,synthetic_ecommerce
Product_768,Clothing Product 768,Clothing,1.05,0.1542,91,11130,Asia|Europe|North America,synthetic_ecommerce
Product_769,Home Appliances Product 769,Home Appliances,0.72,0.1438,96,11454,Asia|Europe|North America,synthetic_ecommerce
Product_77,Clothing Product 77,Clothing,11.02,0.1479,112,13610,Asia|Europe|North America,synthetic_ecommerce
Product_770,Home Appliances Product 770,Home Appliances,0.81,0.1521,106,12405,Asia|Europe|North America,synthetic_ecommerce
Product_771,Toys Product 771,Toys,5.39,0.1335,96,12398,Asia|Europe|North America,synthetic_ecommerce
Product_772,Electronics Product 772,Electronics,2.04,0.1598,99,13671,Asia|Europe|North America,synthetic_ecommerce
Product_773,Clothing Product 773,Clothing,2.74,0.1604,121,14963,Asia|Europe|North America,synthetic_ecommerce
Product_774,Electronics Product 774,Electronics,1.33,0.161,111,14198,Asia|Europe|North America,synthetic_ecommerce
Product_775,Books Product 775,Books,4.05,0.1596,90,10296,Asia|Europe|North America,synthetic_ecommerce
Product_776,Clothing Product 776,Clothing,9.22,0.133,96,12205,Asia|Europe|North America,synthetic_ecommerce
Product_777,Electronics Product 777,Electronics,2.51,0.1438,105,15527,Asia|Europe|North America,synthetic_ecommerce
Product_778,Books Product 778,Books,0.25,0.1559,99,11120,Asia|Europe|North America,synthetic_ecommerce
Product_779,Clothing Product 779,Clothing,3.32,0.1521,100,12853,Asia|Europe|North America,synthetic_ecommerce
Product_78,Clothing Product 78,Clothing,7.2,0.1486,104,14391,Asia|Europe|North America,synthetic_ecommerce
Product_780,Books Product 780,Books,2.33,0.1612,88,10933,Asia|Europe|North America,synthetic_ecommerce
Product_781,Clothing Product 781,Clothing,5.3,0.1527,103,13242,Asia|Europe|North America,synthetic_ecommerce
Product_782,Toys Product 782,Toys,0.6,0.1468,95,14061,Asia|Europe|North America,synthetic_ecommerce
Product_783,Electronics Product 783,Electronics,3.12,0.1522,102,13969,Asia|Europe|North America,synthetic_ecommerce
Product_784,Toys Product 784,Toys,7.52,0.1497,124,16241,Asia|Europe|North America,synthetic_ecommerce
Product_785,Toys Product 785,Toys,4.93,0.1562,112,14844,Asia|Europe|North America,synthetic_ecommerce
Product_786,Toys Product 786,Toys,7.37,0.1407,94,12553,Asia|Europe|North America,synthetic_ecommerce
Product_787,Books Product 787,Books,10.58,0.14,100,11374,Asia|Europe|North America,synthetic_ecommerce
